count,deep,Source,Target,Weight
0,0,11566176,10049184,-94812
1,1,11566176,11591032,1553
2,2,11566176,11579048,804
3,3,11566176,11539968,-1638
4,4,11566176,11539776,-1650
5,5,11566200,11539776,-1652
6,6,11566224,11539776,-1653
7,7,11566224,11566296,4
8,8,11566248,11566296,3
9,9,11566272,11566296,1
10,10,11566296,11566296,0
11,8,11566344,11539776,-1661
12,9,11566344,11566464,7
13,10,11566344,11566392,3
14,11,11566368,11566392,1
15,12,11566392,11566392,0
16,11,11566440,11566464,1
17,12,11566464,11566464,0
18,11,11535520,11539776,266
19,12,11539800,11539776,-2
20,13,11539824,11539776,-3
21,14,11539776,11539776,0
22,8,11539992,11539968,-2
23,9,11539632,11539968,21
24,10,11539632,11540016,24
25,11,11540016,11540016,0
26,11,11539848,11539968,7
27,12,11539848,11539608,-15
28,13,11539848,11539848,0
29,14,11539872,11539608,-17
30,15,11539920,11539608,-20
31,16,11539944,11539608,-21
32,17,11539608,11539608,0
33,14,11539680,11539968,18
34,15,11539728,11539968,15
35,16,11540040,11539968,-5
36,17,11539752,11539968,13
37,18,11539968,11539968,0
38,11,11578856,11579048,12
39,12,11578976,11579048,4
40,13,11578976,11578832,-9
41,14,11578808,11578832,1
42,15,11578832,11578832,0
43,14,11578904,11579048,9
44,15,11579168,11579048,-8
45,16,11579168,11579024,-9
46,17,11578760,11579024,16
47,18,11579096,11579024,-5
48,19,11579024,11579024,0
49,12,11578664,11591032,773
50,13,11578664,11585144,405
51,14,11578664,11584160,343
52,15,11578664,11582888,264
53,16,11578664,11580752,130
54,17,11578664,11580008,84
55,18,11578664,11580032,85
56,19,11579384,11580032,40
57,20,11579384,11579600,13
58,21,11579384,11578952,-27
59,22,11579072,11578952,-8
60,23,11579072,11579072,0
61,24,11578712,11578952,15
62,25,11578736,11578952,13
63,26,11578736,11578736,0
64,27,11578952,11578952,0
65,24,11579120,11579600,30
66,25,11579120,11579120,0
67,26,11579192,11579600,25
68,27,11579216,11579600,24
69,28,11579240,11579600,22
70,29,11579288,11579600,19
71,30,11579264,11579600,21
72,31,11579264,11579312,3
73,32,11579312,11579312,0
74,32,11579360,11579600,15
75,33,11579600,11579600,0
76,26,11579528,11580032,31
77,27,11579480,11580032,34
78,28,11579480,11579552,4
79,29,11579456,11579552,6
80,30,11579552,11579552,0
81,29,11579576,11580032,28
82,30,11579408,11580032,39
83,31,11579408,11579408,0
84,32,11579720,11580032,19
85,33,11579720,11579984,16
86,34,11579720,11580248,33
87,35,11580080,11580248,10
88,36,11580416,11580248,-11
89,37,11580128,11580248,7
90,38,11580248,11580248,0
91,35,11579768,11579984,13
92,36,11579768,11579744,-2
93,37,11579744,11579744,0
94,37,11580392,11579984,-26
95,38,11579984,11579984,0
96,36,11580056,11580032,-2
97,37,11580032,11580032,0
98,30,11579672,11580008,21
99,31,11579960,11580008,3
100,32,11579960,11579696,-17
101,33,11579864,11579696,-11
102,34,11580104,11579696,-26
103,35,11580224,11579696,-33
104,36,11579696,11579696,0
105,33,11580344,11580008,-21
106,34,11579792,11580008,13
107,35,11579792,11579888,6
108,36,11579792,11579816,1
109,37,11579816,11579816,0
110,37,11579888,11579888,0
111,37,11579912,11580008,6
112,38,11579936,11580008,4
113,39,11580008,11580008,0
114,33,11580560,11580752,12
115,34,11580560,11580488,-5
116,35,11580560,11580632,4
117,36,11580512,11580632,7
118,37,11580584,11580632,3
119,38,11580632,11580632,0
120,36,11580440,11580488,3
121,37,11580488,11580488,0
122,36,11580968,11580752,-14
123,37,11580968,11580800,-11
124,38,11581448,11580800,-41
125,39,11581232,11580800,-27
126,40,11581256,11580800,-29
127,41,11580800,11580800,0
128,38,11581040,11580752,-18
129,39,11581040,11580848,-12
130,40,11581040,11581040,0
131,41,11580848,11580848,0
132,41,11580728,11580752,1
133,42,11581304,11580752,-35
134,43,11581304,11581160,-9
135,44,11581400,11581160,-15
136,45,11581400,11581400,0
137,46,11581016,11581160,9
138,47,11581160,11581160,0
139,45,11580752,11580752,0
140,40,11581328,11582888,97
141,41,11581328,11582312,61
142,42,11581328,11581568,15
143,43,11581328,11581376,3
144,44,11581376,11581376,0
145,44,11581352,11581568,13
146,45,11580776,11581568,49
147,46,11580872,11581568,43
148,47,11580872,11581088,13
149,48,11580896,11581088,12
150,49,11580920,11581088,10
151,50,11580944,11581088,9
152,51,11581088,11581088,0
153,48,11581136,11581568,27
154,49,11581184,11581568,24
155,50,11581664,11581568,-6
156,51,11581568,11581568,0
157,45,11581544,11582312,48
158,46,11581544,11581832,18
159,47,11581544,11581856,19
160,48,11581544,11582000,28
161,49,11581592,11582000,25
162,50,11581592,11581520,-5
163,51,11581592,11581472,-8
164,52,11581472,11581472,0
165,52,11581520,11581520,0
166,52,11581784,11582000,13
167,53,11581784,11581784,0
168,54,11582144,11582000,-9
169,55,11581952,11582000,3
170,56,11582000,11582000,0
171,52,11581808,11581856,3
172,53,11582168,11581856,-20
173,54,11581856,11581856,0
174,52,11582240,11581832,-26
175,53,11582048,11581832,-14
176,54,11581760,11581832,4
177,55,11581760,11581760,0
178,52,11582360,11582312,-3
179,53,11582360,11582456,6
180,54,11582360,11582024,-21
181,55,11582336,11582024,-20
182,56,11582336,11582336,0
183,57,11582072,11582024,-3
184,58,11582408,11582024,-24
185,59,11582096,11582024,-5
186,60,11582024,11582024,0
187,56,11582384,11582456,4
188,57,11582192,11582456,16
189,58,11582432,11582456,1
190,59,11582456,11582456,0
191,56,11582288,11582312,1
192,57,11582312,11582312,0
193,54,11581736,11582888,72
194,55,11581736,11582696,60
195,56,11581736,11582600,54
196,57,11582600,11582600,0
197,57,11582552,11582696,9
198,58,11582504,11582696,12
199,59,11582528,11582696,10
200,60,11582672,11582696,1
201,61,11582696,11582696,0
202,57,11582624,11582888,16
203,58,11582816,11582888,4
204,59,11582816,11583272,28
205,60,11583272,11583272,0
206,60,11582960,11582888,-5
207,61,11582960,11583296,21
208,62,11583296,11583296,0
209,62,11583440,11582888,-35
210,63,11582936,11582888,-3
211,64,11582888,11582888,0
212,57,11583488,11584160,42
213,58,11583488,11583536,3
214,59,11583488,11583584,6
215,60,11583488,11583032,-29
216,61,11583488,11583128,-23
217,62,11583488,11583248,-15
218,63,11582864,11583248,24
219,64,11583248,11583248,0
220,63,11583104,11583128,1
221,64,11583200,11583128,-5
222,65,11583320,11583128,-12
223,66,11583152,11583128,-2
224,67,11583056,11583128,4
225,68,11583128,11583128,0
226,63,11583008,11583032,1
227,64,11583176,11583032,-9
228,65,11583368,11583032,-21
229,66,11583344,11583032,-20
230,67,11583392,11583032,-23
231,68,11583032,11583032,0
232,63,11583464,11583584,7
233,64,11583464,11582768,-44
234,65,11583512,11582768,-47
235,66,11582768,11582768,0
236,65,11583656,11583584,-5
237,66,11583584,11583584,0
238,64,11583680,11583536,-9
239,65,11583728,11583536,-12
240,66,11583536,11583536,0
241,64,11583608,11584160,34
242,65,11583608,11584136,33
243,66,11583632,11584136,31
244,67,11583632,11583872,15
245,68,11583944,11583872,-5
246,69,11583872,11583872,0
247,68,11584544,11584136,-26
248,69,11583800,11584136,21
249,70,11584352,11584136,-14
250,71,11584136,11584136,0
251,67,11583968,11584160,12
252,68,11584064,11584160,6
253,69,11584328,11584160,-11
254,70,11584160,11584160,0
255,65,11584472,11585144,42
256,66,11584472,11584088,-24
257,67,11584472,11584448,-2
258,68,11584472,11584400,-5
259,69,11584472,11584256,-14
260,70,11584472,11584208,-17
261,71,11584496,11584208,-18
262,72,11584208,11584208,0
263,71,11584256,11584256,0
264,71,11583824,11584400,36
265,72,11583824,11583848,1
266,73,11583824,11583824,0
267,74,11584232,11583848,-24
268,75,11583848,11583848,0
269,74,11584400,11584400,0
270,73,11583992,11584448,28
271,74,11584448,11584448,0
272,73,11584016,11584088,4
273,74,11584040,11584088,3
274,75,11584088,11584088,0
275,73,11584592,11585144,34
276,74,11584616,11585144,33
277,75,11584616,11584568,-3
278,76,11584640,11584568,-5
279,77,11584568,11584568,0
280,76,11584664,11585144,30
281,77,11584712,11585144,27
282,78,11584736,11585144,25
283,79,11585336,11585144,-12
284,80,11585144,11585144,0
285,73,11584880,11591032,384
286,74,11584880,11590720,365
287,75,11584880,11587912,189
288,76,11584880,11585192,19
289,77,11585048,11585192,9
290,78,11585168,11585192,1
291,79,11585432,11585192,-15
292,80,11585432,11585432,0
293,77,11585072,11587912,177
294,78,11585072,11586592,95
295,79,11585072,11585600,33
296,80,11584952,11585600,40
297,81,11584952,11585288,21
298,82,11585240,11585288,3
299,83,11585240,11584832,-26
300,84,11584832,11584832,0
301,84,11585504,11585288,-14
302,85,11585504,11585096,-26
303,86,11585264,11585096,-11
304,87,11585096,11585096,0
305,86,11585360,11585288,-5
306,87,11585360,11584856,-32
307,88,11585528,11584856,-42
308,89,11584904,11584856,-3
309,90,11585024,11584856,-11
310,91,11585552,11584856,-44
311,92,11584856,11584856,0
312,88,11584928,11585288,22
313,89,11584976,11585288,19
314,90,11585000,11585288,18
315,91,11585288,11585288,0
316,85,11585384,11585600,13
317,86,11585384,11585696,19
318,87,11585408,11585696,18
319,88,11585672,11585696,1
320,89,11585744,11585696,-3
321,90,11585624,11585696,4
322,91,11585696,11585696,0
323,87,11585720,11585600,-8
324,88,11585792,11585600,-12
325,89,11585600,11585600,0
326,85,11586328,11586592,16
327,86,11586328,11586112,-14
328,87,11586328,11586328,0
329,88,11586568,11586112,-29
330,89,11586352,11586112,-15
331,90,11586112,11586112,0
332,88,11586424,11586592,10
333,89,11586544,11586592,3
334,90,11585968,11586592,39
335,91,11586088,11586592,31
336,92,11586592,11586592,0
337,87,11586136,11587912,111
338,88,11586136,11587576,90
339,89,11586136,11585944,-12
340,90,11586640,11585944,-44
341,91,11586040,11585944,-6
342,92,11585992,11585944,-3
343,93,11585992,11585920,-5
344,94,11585896,11585920,1
345,95,11585920,11585920,0
346,90,11586232,11587576,84
347,91,11586232,11586160,-5
348,92,11586400,11586160,-15
349,93,11586064,11586160,6
350,94,11586160,11586160,0
351,92,11586256,11587576,82
352,93,11586256,11587216,60
353,94,11586256,11587336,67
354,95,11586256,11586304,3
355,96,11586280,11586304,1
356,97,11586016,11586304,18
357,98,11586184,11586304,7
358,99,11586304,11586304,0
359,96,11586376,11587336,60
360,97,11587240,11587336,6
361,98,11586688,11587336,40
362,99,11586688,11586904,13
363,100,11586688,11586760,4
364,101,11586760,11586760,0
365,101,11586904,11586904,0
366,101,11586880,11587336,28
367,102,11587336,11587336,0
368,98,11587072,11587216,9
369,99,11587072,11587384,19
370,100,11587072,11586664,-26
371,101,11586664,11586664,0
372,101,11587000,11587384,24
373,102,11587048,11587384,21
374,103,11586712,11587384,42
375,104,11587384,11587384,0
376,101,11587312,11587216,-6
377,102,11587312,11586952,-23
378,103,11587312,11587360,3
379,104,11587096,11587360,16
380,105,11587120,11587360,15
381,106,11587144,11587360,13
382,107,11587360,11587360,0
383,104,11586736,11586952,13
384,105,11586736,11587024,18
385,106,11586928,11587024,6
386,107,11587024,11587024,0
387,106,11586952,11586952,0
388,105,11587216,11587216,0
389,103,11587288,11587576,18
390,104,11587288,11587888,37
391,105,11587288,11587288,0
392,105,11587840,11587576,-17
393,106,11587576,11587576,0
394,102,11588176,11587912,-17
395,103,11587864,11587912,3
396,104,11587864,11587480,-24
397,105,11587432,11587480,3
398,106,11587480,11587480,0
399,105,11587696,11587912,13
400,106,11587648,11587912,16
401,107,11587528,11587912,24
402,108,11587912,11587912,0
403,101,11587960,11590720,172
404,102,11587960,11590096,133
405,103,11587960,11587744,-14
406,104,11587720,11587744,1
407,105,11588032,11587744,-18
408,106,11588080,11587744,-21
409,107,11587552,11587744,12
410,108,11587552,11587552,0
411,104,11587600,11590096,156
412,105,11588152,11590096,121
413,106,11588152,11589952,112
414,107,11588152,11589064,57
415,108,11588152,11588008,-9
416,109,11587768,11588008,15
417,110,11588008,11588008,0
418,109,11587672,11589064,87
419,110,11587672,11588392,45
420,111,11587672,11588296,39
421,112,11587672,11588680,63
422,113,11587672,11588608,58
423,114,11587672,11587624,-3
424,115,11588056,11587624,-27
425,116,11587624,11587624,0
426,115,11588128,11588608,30
427,116,11588128,11588248,7
428,117,11588584,11588248,-21
429,118,11588584,11588800,13
430,119,11588656,11588800,9
431,120,11588800,11588800,0
432,115,11588680,11588680,0
433,115,11588704,11588296,-26
434,116,11588296,11588296,0
435,115,11588824,11588392,-27
436,116,11588824,11588824,0
437,117,11588512,11588392,-8
438,118,11588512,11588512,0
439,119,11588632,11588392,-15
440,120,11588560,11588392,-11
441,121,11588368,11588392,1
442,122,11588200,11588392,12
443,123,11588488,11588392,-6
444,124,11588392,11588392,0
445,117,11588752,11589064,19
446,118,11588752,11588320,-27
447,119,11588224,11588320,6
448,120,11588872,11588320,-35
449,121,11588896,11588320,-36
450,122,11588320,11588320,0
451,119,11588416,11589064,40
452,120,11588440,11589064,39
453,121,11588464,11589064,37
454,122,11588536,11589064,33
455,123,11589064,11589064,0
456,117,11589112,11589952,52
457,118,11589112,11589208,6
458,119,11589112,11589568,28
459,120,11589424,11589568,9
460,121,11589256,11589568,19
461,122,11589496,11589568,4
462,123,11589496,11589496,0
463,124,11589136,11589568,27
464,125,11589568,11589568,0
465,121,11589640,11589208,-27
466,122,11589640,11589088,-35
467,123,11589640,11589640,0
468,124,11589520,11589088,-27
469,125,11589520,11588968,-35
470,126,11589232,11588968,-17
471,127,11588968,11588968,0
472,126,11589592,11589088,-32
473,127,11589088,11589088,0
474,125,11589304,11589208,-6
475,126,11589280,11589208,-5
476,127,11589160,11589208,3
477,128,11589160,11589160,0
478,129,11589016,11589208,12
479,130,11589688,11589208,-30
480,131,11589040,11589208,10
481,132,11589208,11589208,0
482,125,11589472,11589952,30
483,126,11589472,11589400,-5
484,127,11589352,11589400,3
485,128,11589376,11589400,1
486,129,11589400,11589400,0
487,127,11590408,11589952,-29
488,128,11590408,11590336,-5
489,129,11590240,11590336,6
490,130,11590336,11590336,0
491,129,11589736,11589952,13
492,130,11590360,11589952,-26
493,131,11589928,11589952,1
494,132,11590384,11589952,-27
495,133,11589952,11589952,0
496,126,11590288,11590096,-12
497,127,11590288,11589760,-33
498,128,11589760,11589760,0
499,128,11590144,11590096,-3
500,129,11590144,11590480,21
501,130,11589880,11590480,37
502,131,11590024,11590480,28
503,132,11590216,11590480,16
504,133,11590480,11590480,0
505,130,11589808,11590096,18
506,131,11590096,11590096,0
507,126,11589832,11590720,55
508,127,11589832,11591104,79
509,128,11589832,11590744,57
510,129,11589856,11590744,55
511,130,11589856,11589904,3
512,131,11589856,11589856,0
513,131,11589976,11590744,48
514,132,11590000,11590744,46
515,133,11590048,11590744,43
516,134,11590048,11590984,58
517,135,11590072,11590984,57
518,136,11590120,11590984,54
519,137,11590120,11590624,31
520,138,11590624,11590624,0
521,138,11590984,11590984,0
522,136,11590528,11590744,13
523,137,11590552,11590744,12
524,138,11590744,11590744,0
525,132,11591104,11591104,0
526,132,11590840,11590720,-8
527,133,11591176,11590720,-29
528,134,11590864,11590720,-9
529,135,11590720,11590720,0
530,130,11591152,11591032,-8
531,131,11591152,11591200,3
532,132,11590768,11591200,27
533,133,11591200,11591200,0
534,132,11590960,11591032,4
535,133,11590792,11591032,15
536,134,11591032,11591032,0
537,129,11590912,10049184,-96358
538,130,11590912,10036360,-97160
539,131,11590912,9989832,-100068
540,132,11590912,9971728,-101199
541,133,11590912,9965512,-101588
542,134,11590912,9962912,-101750
543,135,11590912,9962264,-101791
544,136,11590912,11592184,79
545,137,11590912,11591944,64
546,138,11590912,11590576,-21
547,139,11590936,11590576,-23
548,140,11591056,11590576,-30
549,141,11591008,11590576,-27
550,142,11590576,11590576,0
551,139,11591080,11591944,54
552,140,11590504,11591944,90
553,141,11590600,11591944,84
554,142,11590600,11591464,54
555,143,11591824,11591464,-23
556,144,11591824,11591776,-3
557,145,11591848,11591776,-5
558,146,11591848,11591848,0
559,147,11591320,11591776,28
560,148,11591776,11591776,0
561,146,11591464,11591464,0
562,145,11591416,11591944,33
563,146,11591944,11591944,0
564,142,11591392,11592184,49
565,143,11591392,11592784,87
566,144,11591488,11592784,81
567,145,11591992,11592784,49
568,146,11591992,11591920,-5
569,147,11591368,11591920,34
570,148,11591512,11591920,25
571,149,11591632,11591920,18
572,150,11591344,11591920,36
573,151,11591896,11591920,1
574,152,11591536,11591920,24
575,153,11591536,11591536,0
576,147,11592016,11592784,48
577,148,11591560,11592784,76
578,149,11591656,11592784,70
579,150,11591656,11591704,3
580,151,11591680,11591704,1
581,152,11591968,11591704,-17
582,153,11591704,11591704,0
583,151,11591752,11592784,64
584,152,11591272,11592784,94
585,153,11591296,11592784,93
586,154,11592784,11592784,0
587,146,11592280,11592184,-6
588,147,11592280,11592568,18
589,148,11592568,11592568,0
590,148,11592496,11592184,-20
591,149,11592424,11592184,-15
592,150,11592448,11592184,-17
593,151,11592184,11592184,0
594,146,11592040,9962264,-101861
595,147,11592040,11593456,88
596,148,11592040,11592616,36
597,149,11592040,11592136,6
598,150,11592040,11592088,3
599,151,11592472,11592088,-24
600,152,11592088,11592088,0
601,151,11592136,11592136,0
602,151,11592328,11592616,18
603,152,11592328,11592520,12
604,153,11592208,11592520,19
605,154,11592520,11592520,0
606,153,11592592,11592616,1
607,154,11592352,11592616,16
608,155,11592352,11592232,-8
609,156,11592640,11592232,-26
610,157,11592688,11592232,-29
611,158,11592232,11592232,0
612,156,11592616,11592616,0
613,153,11592760,11593456,43
614,154,11592760,11593192,27
615,155,11592760,11592664,-6
616,156,11592664,11592664,0
617,156,11592736,11593192,28
618,157,11593024,11593192,10
619,158,11593384,11593192,-12
620,159,11592952,11593192,15
621,160,11593264,11593192,-5
622,161,11593336,11593192,-9
623,162,11593192,11593192,0
624,156,11593408,11593456,3
625,157,11592856,11593456,37
626,158,11592856,11593432,36
627,159,11593216,11593432,13
628,160,11593216,11593552,21
629,161,11593552,11593552,0
630,161,11593432,11593432,0
631,160,11592904,11593456,34
632,161,11592880,11593456,36
633,162,11593456,11593456,0
634,157,11593120,9962264,-101929
635,158,11593120,9961592,-101971
636,159,11593120,9963416,-101857
637,160,11593120,9963176,-101872
638,161,11593120,11593000,-8
639,162,11593480,11593000,-30
640,163,11593240,11593000,-15
641,164,11593240,11593168,-5
642,165,11593168,11593168,0
643,165,11592808,11593000,12
644,166,11593096,11593000,-6
645,167,11593000,11593000,0
646,163,11592832,9963176,-101854
647,164,11592832,11593072,15
648,165,11592928,11593072,9
649,166,11593048,11593072,1
650,167,11593072,11593072,0
651,165,11593984,9963176,-101926
652,166,11593984,11593744,-15
653,167,11593984,11593672,-20
654,168,11593888,11593672,-14
655,169,11593576,11593672,6
656,170,11593864,11593672,-12
657,171,11593600,11593672,4
658,172,11593672,11593672,0
659,168,11593720,11593744,1
660,169,11593912,11593744,-11
661,170,11593912,11593696,-14
662,171,11593792,11593696,-6
663,172,11593936,11593696,-15
664,173,11593648,11593696,3
665,174,11593816,11593696,-8
666,175,11593696,11593696,0
667,168,11593840,9963176,-101917
668,169,11593960,9963176,-101924
669,170,11593960,9963512,-101903
670,171,11593960,9963344,-101914
671,172,9963344,9963344,0
672,172,9963536,9963512,-2
673,173,9963536,9963152,-24
674,174,9963152,9963152,0
675,174,9963512,9963512,0
676,173,9963176,9963176,0
677,169,9963224,9963416,12
678,170,9963248,9963416,10
679,171,9963248,9963248,0
680,172,9963464,9963416,-3
681,173,9963296,9963416,7
682,174,9963320,9963416,6
683,175,9963416,9963416,0
684,170,9963440,9961592,-116
685,171,9963440,9962168,-80
686,172,9963488,9962168,-83
687,173,9962096,9962168,4
688,174,9962168,9962168,0
689,172,9961592,9961592,0
690,171,9961784,9962264,30
691,172,9962240,9962264,1
692,173,9961808,9962264,28
693,174,9962312,9962264,-3
694,175,9962144,9962264,7
695,176,9961616,9962264,40
696,177,9962264,9962264,0
697,169,9961736,9962912,73
698,170,9961736,9962624,55
699,171,9961880,9962624,46
700,172,9961880,9961760,-8
701,173,9961880,9962288,25
702,174,9962072,9962288,13
703,175,9962072,9962072,0
704,174,9962336,9961760,-36
705,175,9962336,9962120,-14
706,176,9961952,9962120,10
707,177,9962120,9962120,0
708,176,9961664,9961760,6
709,177,9961760,9961760,0
710,175,9961832,9962624,49
711,176,9961832,9962720,55
712,177,9961832,9962960,70
713,178,9961856,9962960,69
714,179,9961856,9962984,70
715,180,9961856,9961688,-11
716,181,9961688,9961688,0
717,181,9961904,9962984,67
718,182,9961928,9962984,66
719,183,9961976,9962984,63
720,184,9961976,9962384,25
721,185,9961976,9962840,54
722,186,9962840,9962840,0
723,186,9962384,9962384,0
724,186,9962600,9962984,24
725,187,9962984,9962984,0
726,181,9962696,9962720,1
727,182,9963032,9962720,-20
728,183,9962720,9962720,0
729,181,9962528,9962624,6
730,182,9962528,9962504,-2
731,183,9963008,9962504,-32
732,184,9962504,9962504,0
733,183,9963080,9962624,-29
734,184,9962816,9962624,-12
735,185,9962624,9962624,0
736,180,9962648,9962912,16
737,181,9962552,9962912,22
738,182,9962768,9962912,9
739,183,9962912,9962912,0
740,179,9962432,9965512,192
741,180,9962432,9964696,141
742,181,9962432,9965176,171
743,182,9962432,9964000,98
744,183,9962432,9963976,96
745,184,9962432,9962792,22
746,185,9963104,9962792,-20
747,186,9962792,9962792,0
748,185,9962360,9963976,101
749,186,9962360,9963808,90
750,187,9962360,9962936,36
751,188,9962936,9962936,0
752,188,9967552,9963808,-234
753,189,9967552,9967648,6
754,190,9967552,9967672,7
755,191,9967672,9967672,0
756,191,9967648,9967648,0
757,191,9967504,9963808,-231
758,192,9967600,9963808,-237
759,193,9967600,9963856,-234
760,194,9967576,9963856,-233
761,195,9963856,9963856,0
762,194,9963760,9963808,3
763,195,9963880,9963808,-5
764,196,9964024,9963808,-14
765,197,9963712,9963808,6
766,198,9964168,9963808,-23
767,199,9963808,9963808,0
768,191,9963976,9963976,0
769,190,9963736,9964000,16
770,191,9963904,9964000,6
771,192,9964000,9964000,0
772,190,9964048,9965176,70
773,191,9964048,9964120,4
774,192,9964072,9964120,3
775,193,9963928,9964120,12
776,194,9963928,9964096,10
777,195,9963784,9964096,19
778,196,9963784,9963784,0
779,195,9964288,9964120,-11
780,196,9964288,9964288,0
781,197,9964120,9964120,0
782,194,9964312,9965176,54
783,195,9964216,9965176,60
784,196,9964216,9964672,28
785,197,9964216,9963832,-24
786,198,9964360,9963832,-33
787,199,9963832,9963832,0
788,198,9963688,9964672,61
789,199,9964240,9964672,27
790,200,9964672,9964672,0
791,198,9964576,9965176,37
792,199,9964504,9965176,42
793,200,9965176,9965176,0
794,195,9964456,9964696,15
795,196,9964984,9964696,-18
796,197,9964768,9964696,-5
797,198,9964936,9964696,-15
798,199,9964936,9964936,0
799,200,9964696,9964696,0
800,196,9964792,9965512,45
801,197,9964792,9964720,-5
802,198,9964792,9964528,-17
803,199,9964816,9964528,-18
804,200,9965104,9964528,-36
805,201,9965128,9964528,-38
806,202,9964840,9964528,-20
807,203,9964528,9964528,0
808,199,9965080,9964720,-23
809,200,9964480,9964720,15
810,201,9964720,9964720,0
811,199,9964552,9965512,60
812,200,9964552,9965728,73
813,201,9964552,9965008,28
814,202,9964624,9965008,24
815,203,9964912,9965008,6
816,204,9965008,9965008,0
817,202,9964648,9965728,67
818,203,9965056,9965728,42
819,204,9965056,9965056,0
820,205,9965656,9965728,4
821,206,9965728,9965728,0
822,203,9965680,9965512,-11
823,204,9965680,9965776,6
824,205,9965680,9965680,0
825,206,9965248,9965776,33
826,207,9965248,9965248,0
827,208,9965944,9965776,-11
828,209,9965704,9965776,4
829,210,9965776,9965776,0
830,207,9965296,9965512,13
831,208,9965272,9965512,15
832,209,9965824,9965512,-20
833,210,9965920,9965512,-26
834,211,9965512,9965512,0
835,203,9965632,9971728,381
836,204,9965632,9965896,16
837,205,9965560,9965896,21
838,206,9965368,9965896,33
839,207,9965200,9965896,43
840,208,9965488,9965896,25
841,209,9965392,9965896,31
842,210,9965872,9965896,1
843,211,9965872,9965872,0
844,205,9965320,9971728,400
845,206,9965320,9967216,118
846,207,9965320,9967336,126
847,208,9965320,9966352,64
848,209,9965320,9966256,58
849,210,9965344,9966256,57
850,211,9965344,9966448,69
851,212,9965416,9966448,64
852,213,9965440,9966448,63
853,214,9965464,9966448,61
854,215,9965536,9966448,57
855,216,9966448,9966448,0
856,212,9966064,9966256,12
857,213,9966664,9966256,-26
858,214,9966112,9966256,9
859,215,9966424,9966256,-11
860,216,9966256,9966256,0
861,211,9965968,9966352,24
862,212,9965968,9966160,12
863,213,9966136,9966160,1
864,214,9966136,9966616,30
865,215,9966136,9965992,-9
866,216,9966568,9965992,-36
867,217,9965992,9965992,0
868,216,9966472,9966616,9
869,217,9966472,9966520,3
870,218,9966520,9966520,0
871,218,9966016,9966616,37
872,219,9966328,9966616,18
873,220,9966040,9966616,36
874,221,9966616,9966616,0
875,217,9966280,9966160,-8
876,218,9966544,9966160,-24
877,219,9966688,9966160,-33
878,220,9966592,9966160,-27
879,221,9966160,9966160,0
880,216,9966208,9966352,9
881,217,9966304,9966352,3
882,218,9966352,9966352,0
883,215,9966400,9967336,58
884,216,9966400,9966400,0
885,217,9967024,9967336,19
886,218,9967312,9967336,1
887,219,9967408,9967336,-5
888,220,9967240,9967336,6
889,221,9967336,9967336,0
890,216,9966736,9967216,30
891,217,9967360,9967216,-9
892,218,9967360,9967288,-5
893,219,9966928,9967288,22
894,220,9967384,9967288,-6
895,221,9966952,9967288,21
896,222,9967456,9967288,-11
897,223,9967288,9967288,0
898,219,9967432,9967216,-14
899,220,9967144,9967216,4
900,221,9966880,9967216,21
901,222,9967048,9967216,10
902,223,9967216,9967216,0
903,217,9967168,9971728,285
904,218,9967168,9971704,283
905,219,9967168,9971032,241
906,220,9967168,9971128,247
907,221,9967168,9971008,240
908,222,9967168,9966856,-20
909,223,9966832,9966856,1
910,224,9966832,9966832,0
911,225,9967264,9966856,-26
912,226,9966856,9966856,0
913,224,9966976,9971008,252
914,225,9966976,9971464,280
915,226,9966976,9967000,1
916,227,9967192,9967000,-12
917,228,9967000,9967000,0
918,227,9967120,9971464,271
919,228,9967120,9971152,252
920,229,9971056,9971152,6
921,230,9971560,9971152,-26
922,231,9971512,9971152,-23
923,232,9971152,9971152,0
924,229,9971224,9971464,15
925,230,9971248,9971464,13
926,231,9971464,9971464,0
927,228,9970960,9971008,3
928,229,9971176,9971008,-11
929,230,9971536,9971008,-33
930,231,9971200,9971008,-12
931,232,9971080,9971008,-5
932,233,9971008,9971008,0
933,227,9970984,9971128,9
934,228,9971584,9971128,-29
935,229,9970840,9971128,18
936,230,9970840,9970840,0
937,231,9971128,9971128,0
938,228,9971272,9971032,-15
939,229,9971032,9971032,0
940,228,9971392,9971704,19
941,229,9971392,9971416,1
942,230,9971344,9971416,4
943,231,9970912,9971416,31
944,232,9970864,9971416,34
945,233,9971416,9971416,0
946,230,9970936,9971704,48
947,231,9971656,9971704,3
948,232,9971680,9971704,1
949,233,9971704,9971704,0
950,229,9971728,9971728,0
951,226,9971752,9989832,1130
952,227,9971752,9987104,959
953,228,9971752,9976360,288
954,229,9971752,9973624,117
955,230,9971752,9969040,-170
956,231,9971752,9968632,-195
957,232,9971752,9968272,-218
958,233,9971752,9968440,-207
959,234,9971608,9968440,-198
960,235,9967912,9968440,33
961,236,9968440,9968440,0
962,234,9967888,9968272,24
963,235,9967960,9968272,19
964,236,9967960,9968488,33
965,237,9968488,9968488,0
966,237,9967984,9968272,18
967,238,9968128,9968272,9
968,239,9967816,9968272,28
969,240,9968272,9968272,0
970,235,9968296,9968632,21
971,236,9968296,9968104,-12
972,237,9968080,9968104,1
973,238,9968080,9968512,27
974,239,9968512,9968512,0
975,239,9968032,9968104,4
976,240,9968104,9968104,0
